섬코드,섬이름,시군구,confidence,geom_source,area_km2,섬이름_c,cluster,bottleneck_type,Y_time_emergency,sea_leg_min,land_leg_emergency_min,dist_main_km,인구밀도(명/㎢),2024년 총인구,pop,cx,cy
461301007,금죽도,여수시,high,shp,0.10966145601061886,금죽도,0,해상지배형,17.166927283893017,10.47842728389302,6.6885,5.23921364194651,27.3,3,3,1018480.0999306482,1631515.8416523882
461301008,달천도,여수시,high,shp,0.5128366809688238,달천도,0,육지지배형,15.306,0.0,15.306,0.9028823892452856,164.1,85,85,1005848.8796971068,1641193.6190766047
461301009,송도(율촌면),여수시,high,shp,0.5401707599998358,송도(율촌면),0,육지지배형,22.46036874334656,3.1268687433465527,19.3335,1.5634343716732764,371.3,201,201,1011102.0577600299,1653939.1511879312
461301010,소늑도,여수시,high,shp,0.02393494976584568,소늑도,0,육지지배형,22.28251323961676,2.529013239616764,19.7535,1.2645066198083816,1791.7,43,43,1010048.7095396144,1652730.3265082962
461301011,대늑도,여수시,high,shp,0.06893084485669215,대늑도,0,육지지배형,21.005862563487817,2.7268625634878187,18.279,1.3634312817439094,884.1,61,61,1011055.7782927838,1652599.5268757916
461301012,운두도,여수시,high,shp,0.4959350039541887,운두도,0,육지지배형,25.287975243921466,3.2289752439214654,22.059,1.6144876219607327,34.3,17,17,1005680.7665178623,1638863.002481838
461301013,금오도,여수시,medium,buffer,27.41301468901825,금오도,0,육지지배형,54.31330998414237,13.018309984142364,41.295,6.509154992071181,48.8,1341,1341,1022992.9364750708,1614283.3823288511
461301015,안도,여수시,high,shp,1.5742298004254252,안도,1,육지지배형,61.664852275648784,23.107352275648783,38.5575,11.553676137824391,91.6,318,318,1028451.0939045037,1610217.6151800766
461301016,부도,여수시,high,shp,0.1748841149775888,부도,1,육지지배형,65.66236658324453,24.367366583244536,41.295,12.183683291622268,80.1,14,14,1026771.4885221598,1609436.3675110717
461301017,연도,여수시,medium,shp,2.70655473323768,연도,1,혼합형,75.52079444921532,34.225794449215314,41.295,17.112897224607657,57.9,399,399,1027590.2808333731,1604491.6897544458
461301018,대두라도,여수시,high,shp,1.0094727759709254,대두라도,0,육지지배형,45.27128809329549,3.9762880932954863,41.295,1.9881440466477431,129.7,131,131,1021301.3033941288,1619002.8046759937
461301019,소두라도,여수시,high,shp,0.18846551249178128,소두라도,0,육지지배형,44.75988856478645,3.46488856478645,41.295,1.732444282393225,63.7,12,12,1022788.6693340422,1619103.4282462767
461301020,나발도,여수시,high,shp,0.1221947747304715,나발도,0,육지지배형,43.20798805266014,1.9129880526601384,41.295,0.9564940263300692,294.6,36,36,1022015.959209331,1619822.581146025
461301021,화태도,여수시,high,shp,1.2496325804112893,화태도,0,육지지배형,41.988,0.0,41.988,0.3886359316491854,135.7,289,289,1021136.4818539243,1621290.8615217048
461301022,대횡간도,여수시,high,shp,0.34627910303967396,대횡간도,0,육지지배형,51.87963872814228,3.1701387281422777,48.7095,1.5850693640711389,288.8,100,100,1023843.7567195616,1620449.5508446782
461301023,소횡간도,여수시,high,shp,0.0778390332171505,소횡간도,0,육지지배형,54.29437225498196,5.58487225498196,48.7095,2.79243612749098,140.5,11,11,1024477.2260453979,1618970.9185158028
461301024,백야도,여수시,medium,shp,1.488008467092944,백야도,0,육지지배형,33.9675,0.0,33.9675,0.4195490838958956,122.4,369,369,1012553.6773565558,1624620.7814092818
461301025,월호도,여수시,high,shp,1.5156385680040974,월호도,0,육지지배형,45.0305638155488,3.0425638155487955,41.988,1.5212819077743978,83.0,126,126,1020000.2277855475,1619926.3156458745
461301026,자봉도,여수시,medium,buffer,0.4036508531042593,자봉도,0,육지지배형,49.37589147791792,7.387891477917916,41.988,3.693945738958958,86.6,35,35,1017139.9945177598,1622033.004176597
461301027,개도,여수시,medium,buffer,9.535065811247417,개도,0,육지지배형,45.45133039201485,10.39783039201485,35.0535,5.198915196007425,62.3,595,595,1015142.7184246363,1619430.173692028
461301028,제도,여수시,high,shp,1.07354812453245,제도,0,육지지배형,38.382062570151135,4.414562570151132,33.9675,2.207281285075566,64.3,69,69,1014107.0696141452,1622509.1804419158
461301029,상화도,여수시,high,shp,0.6534386591577037,상화도,0,육지지배형,39.97065033006402,5.713650330064016,34.257000000000005,2.856825165032008,102.5,67,67,1009264.8904076256,1622840.8582975978
461301030,하화도,여수시,high,shp,0.5781259443385031,하화도,0,육지지배형,39.44620413078946,4.392704130789459,35.0535,2.1963520653947297,91.7,53,53,1010886.885556303,1622027.8265451621
461301031,사도,여수시,high,shp,0.0676653967176909,사도,0,육지지배형,52.79539252998032,3.11989252998033,49.67549999999999,1.559946264990165,447.8,39,39,1005062.379494818,1621906.7370450222
461301032,낭도,여수시,medium,shp,2.5147171712988854,낭도,0,육지지배형,47.3625,0.0,47.3625,0.1080427038197034,47.4,249,249,1004275.4083390731,1623855.012580933
461301033,추도,여수시,high,shp,0.03433640215847524,추도,0,육지지배형,54.3062439043313,4.5362439043313,49.77,2.26812195216565,239.4,9,9,1006243.3593742404,1622042.881091059
461301034,조발도,여수시,high,shp,1.0160038895786605,조발도,0,육지지배형,43.1475,0.0,43.1475,1.646448444384522,33.6,34,34,1005446.4372075867,1626744.2582208877
461301035,둔병도,여수시,high,shp,0.7941838653222582,둔병도,0,육지지배형,44.409000000000006,0.0,44.409000000000006,0.6764963948165957,49.0,39,39,1003882.9357731611,1625988.82981232
461301036,적금도,여수시,high,shp,0.7117611733462383,적금도,0,육지지배형,44.409000000000006,0.0,44.409000000000006,1.9130489715832524,137.5,111,111,1001390.5897294431,1626199.8330950732
461301037,여자도,여수시,high,shp,0.46699632709912386,여자도,0,육지지배형,40.37800480508509,12.41800480508508,27.96,6.2090024025425405,391.9,183,183,999762.0921324486,1640561.2369290544
461301038,송여자도,여수시,high,shp,0.16994972809215902,송여자도,0,육지지배형,28.85447528891796,10.302475288917949,18.552000000000003,5.151237644458974,253.4,43,43,1001153.3483189597,1640424.9101968138
461301039,거문도,여수시,high,shp,0.4842579296367886,거문도,2,해상지배형,133.32257646432836,90.83357646432836,42.489,45.41678823216418,940.6,477,477,982978.9588178735,1559339.062194587
461301040,서도,여수시,medium,buffer,6.963601212544772,서도,2,해상지배형,134.29663343004114,91.80763343004112,42.489,45.90381671502056,86.5,603,603,981555.0341059929,1558851.4443428514
461301041,동도,여수시,medium,shp,1.5125646421318195,동도,2,해상지배형,128.4671174944757,85.9781174944757,42.489,42.98905874723785,66.9,234,234,983244.8355985758,1561772.4538380182
461301042,초도,여수시,medium,shp,2.4292943886577163,초도,1,혼합형,80.7504327009486,45.26193270094859,35.4885,22.630966350474296,47.3,355,355,976555.2351529693,1581861.6981765057
461301043,손죽도,여수시,medium,shp,2.030579746490083,손죽도,1,혼합형,77.97624501302364,35.48724501302364,42.489,17.74362250651182,71.5,190,190,986781.217648974,1587594.703259016
461301044,소거문도,여수시,high,shp,1.6448072404640746,소거문도,1,혼합형,78.83767789183477,36.34867789183477,42.489,18.174338945917384,12.8,21,21,990197.2510467876,1588405.343474994
461301045,평도,여수시,high,shp,0.47981856055622724,평도,1,혼합형,88.35184680654054,49.29034680654054,39.0615,24.64517340327027,103.2,50,50,995441.6067261242,1583544.7277050887
461301046,광도,여수시,high,shp,0.7034138569124131,광도,1,혼합형,93.32618801082567,54.264688010825694,39.0615,27.132344005412847,42.4,30,30,1003108.9357217129,1585772.173031231
462301001,태인도,광양시,high,shp,5.0366806478793915,태인도,0,육지지배형,13.741499999999998,0.0,13.741499999999998,0.8712055927160667,241.6,1475,1475,1023214.4761637835,1661062.8221441114
462301002,금호도,광양시,high,shp,21.055480239115425,금호도,0,육지지배형,3.3720000000000003,0.0,3.3720000000000003,3.3545266453813087,449.4,9729,9729,1022110.18742938,1658497.2373568022
467701001,상화도,고흥군,high,shp,0.059927075173384546,상화도,0,혼합형,9.895867335450738,4.206367335450737,5.689500000000001,2.1031836677253684,548.2,33,33,967741.5717684814,1612146.8332198563
467701002,하화도,고흥군,high,shp,0.06590637650213722,하화도,0,육지지배형,22.81259338511554,4.37609338511554,18.4365,2.18804669255777,558.1,37,37,967620.371298184,1611434.203454003
467701003,득량도,고흥군,high,shp,1.9248520181183122,득량도,0,혼합형,20.50701405483369,9.28701405483369,11.22,4.643507027416845,38.1,73,73,963130.7295700032,1623223.812418819
467701004,소록도,고흥군,high,shp,3.770804247018549,소록도,0,육지지배형,4.4430000000000005,0.0,4.4430000000000005,2.074361789039014,138.4,522,522,964999.005339852,1613316.3547760113
467701005,시산도,고흥군,medium,shp,2.1461119398709974,시산도,0,육지지배형,47.37828929949033,11.889789299490332,35.4885,5.944894649745166,53.3,191,191,977488.0788728766,1600081.0121295636
467701006,거금도,고흥군,high,shp,56.84176275221809,거금도,0,육지지배형,24.9015,0.0,24.9015,1.0488183312329111,60.9,3934,3934,969650.4219050452,1607280.6279404222
467701007,연흥도,고흥군,high,shp,0.41349911710048665,연흥도,0,육지지배형,27.89507303607728,4.253573036077284,23.6415,2.126786518038642,179.0,74,74,962292.024799995,1607298.395688925
467701008,죽도,고흥군,high,shp,0.2279468859030039,죽도,0,육지지배형,43.64273139452439,2.7977313945243942,40.845,1.3988656972621971,263.3,60,60,980932.0009434113,1605781.274359771
467701009,지죽도,고흥군,medium,shp,0.7353268256123816,지죽도,0,육지지배형,42.489,0.0,42.489,0.0602889298483593,158.5,195,195,982284.5168316462,1604700.569812914
467701010,첨도,고흥군,high,shp,0.5256704415714609,첨도,0,육지지배형,37.30649434892473,2.425494348924728,34.881,1.212747174462364,15.2,8,8,995205.3736587166,1619538.07417767
467701011,오도,고흥군,low,buffer,1.1157057342173256,오도,0,육지지배형,18.504,0.0,18.504,0.6065691153291072,115.4,129,129,990856.1583453142,1619727.6806792873
467701012,취도,고흥군,low,buffer,1.4341935455957207,취도,0,육지지배형,24.6885,0.0,24.6885,0.7056559965157875,133.0,191,191,992301.9908834393,1619189.6094289464
467701013,외나로도,고흥군,high,shp,26.59304858998166,외나로도,0,육지지배형,35.023500000000006,0.0,35.023500000000006,10.688997106367534,59.6,1586,1586,999756.202189955,1605677.343063563
467701014,사양도,고흥군,high,shp,0.9127737078507998,사양도,0,육지지배형,35.023500000000006,0.0,35.023500000000006,5.052337080702302,190.8,174,174,994708.211604627,1609092.5846987257
467701015,애도,고흥군,high,shp,0.17390139505907318,애도,0,육지지배형,48.64597975280544,11.99347975280544,36.6525,5.99673987640272,187.0,32,32,995183.8709673077,1607713.4796559284
467701016,수락도,고흥군,high,shp,0.46385771726305014,수락도,0,육지지배형,39.745667662074965,3.0931676620749697,36.6525,1.5465838310374849,47.4,22,22,991027.4052292508,1609378.129925557
467701017,우도,고흥군,high,shp,0.613680129609406,우도,0,육지지배형,20.9565,0.0,20.9565,1.987014482061606,125.4,77,77,982649.8569587287,1636571.9640075983
467701018,백일도,고흥군,low,buffer,2.477915044074934,백일도,0,육지지배형,35.103,0.0,35.103,0.9258613366102952,79.8,198,198,994324.2455796632,1633235.9298949302
467701019,옥금도,고흥군,low,buffer,0.2521944236807857,옥금도,0,육지지배형,28.8435,0.0,28.8435,0.9948135581410354,83.1,21,21,992242.3297567558,1634320.2543188573
467701020,원주도,고흥군,low,buffer,0.6887922917552592,원주도,0,육지지배형,37.1625,0.0,37.1625,0.4762079207108847,73.9,51,51,997351.5548609142,1630489.202272083
467701021,진지도,고흥군,high,shp,0.5758504053840444,진지도,0,육지지배형,34.21088905727761,3.931889057277609,30.279000000000003,1.9659445286388049,10.4,6,6,994779.0796931997,1635485.6590069793
467701022,대옥대도,고흥군,high,shp,0.1583138055783703,대옥대도,0,육지지배형,38.50057343354854,3.1560734335485345,35.344500000000004,1.5780367167742673,6.3,1,1,997098.4216926061,1619179.260080021
467701023,내나로도,고흥군,high,shp,20.579863607177995,내나로도,0,육지지배형,35.023500000000006,0.0,35.023500000000006,4.320813249371391,68.4,1408,1408,996954.3440972986,1612753.5473681835
467801001,장도,보성군,high,shp,1.6027091603801256,장도,0,육지지배형,22.818304503389413,7.818304503389413,15.0,3.909152251694707,96.0,217,217,995969.4986483785,1644032.7269496026
467801002,해도,보성군,high,shp,0.22004967766842481,해도,0,육지지배형,18.842166964415743,3.842166964415746,15.0,1.9210834822078733,133.0,29,29,994662.0880606316,1646064.3094132654
467801003,지주도,보성군,high,shp,0.46154600375490007,지주도,0,육지지배형,18.14133046441282,4.93533046441282,13.206,2.46766523220641,43.3,20,20,992971.1959329809,1643105.6930743218
468001001,장재도,장흥군,high,shp,0.44298244078209864,장재도,0,육지지배형,19.143,0.0,19.143,0.9625190116040352,15.8,7,7,955335.135533283,1624791.2535326418
468001002,노력도,장흥군,high,shp,0.9298906470531708,노력도,0,육지지배형,48.1005,0.0,48.1005,0.4666076911285046,162.6,152,152,950806.9631671009,1607213.1176254626
468101001,가우도,강진군,high,shp,0.3162323189562535,가우도,0,육지지배형,23.139,0.0,23.139,1.2406934428741312,129.6,41,41,934012.5827497805,1615840.104206617
468201001,상마도,해남군,low,buffer,0.37729324112818785,상마도,0,육지지배형,43.2572502894196,8.160250289419594,35.097,4.080125144709797,277.9,105,105,900705.4603656104,1607287.6991187877
468201002,중마도,해남군,none,buffer,0.11022274099113157,중마도,0,육지지배형,42.76173275895794,6.01173275895794,36.75,3.0058663794789697,416.7,46,46,901906.0288403828,1605276.8295449677
468201003,하마도,해남군,none,buffer,0.15704743802449855,하마도,0,육지지배형,42.3259450618586,5.575945061858598,36.75,2.787972530929299,381.4,60,60,902350.6956856528,1604830.0952002436
468201004,어불도,해남군,high,shp,0.6808428844460779,어불도,0,육지지배형,53.80499980325606,2.600999803256062,51.204,1.300499901628031,293.6,201,201,905409.8105162495,1594494.7824454382
